{'num': 1, 'origin_lang': '&', 'pronun_list': '앤드'},
{'num': 20841, 'origin_lang': 'mycosin', 'pronun_list': '마이코신'},
{'num': 20842, 'origin_lang': 'mycosis', 'pronun_list': '마이코시스'},
{'num': 20843, 'origin_lang': 'mycosphaerella', 'pronun_list': '마이코스패렐라'},
{'num': 20844, 'origin_lang': 'mycosterol', 'pronun_list': '마이코스테롤'},
{'num': 20845, 'origin_lang': 'mycotoxin', 'pronun_list': '마이코톡신'},
{'num': 20846, 'origin_lang': 'mycotoxin', 'pronun_list': '미코톡신'},
{'num': 20847, 'origin_lang': 'mydaleine', 'pronun_list': '미달레인'},
{'num': 20848, 'origin_lang': 'myelin', 'pronun_list': '미엘린'},
{'num': 20849, 'origin_lang': 'mylar', 'pronun_list': '마일라'},
{'num': 20850, 'origin_lang': 'mylodon', 'pronun_list': '밀로돈'},
{'num': 20851, 'origin_lang': 'mylonite', 'pronun_list': '밀로나이트'},
{'num': 20852, 'origin_lang': 'myochrome', 'pronun_list': '미오크롬'},
{'num': 20853, 'origin_lang': 'myoclonus', 'pronun_list': '마이오클로누스'},
{'num': 20854, 'origin_lang': 'myofilament', 'pronun_list': '미오필라멘트'},
{'num': 20855, 'origin_lang': 'myogen', 'pronun_list': '마이오겐'},
{'num': 20856, 'origin_lang': 'myoglobin', 'pronun_list': '마이오글로빈'},
{'num': 20857, 'origin_lang': 'myoglobin', 'pronun_list': '미오글로빈'},
{'num': 20858, 'origin_lang': 'myoglobulin', 'pronun_list': '미오글로불린'},
{'num': 20859, 'origin_lang': 'myograph', 'pronun_list': '미오그래프'},
{'num': 20860, 'origin_lang': 'myohematin', 'pronun_list': '마이오헤마틴'},
{'num': 20861, 'origin_lang': 'myon', 'pronun_list': '마이온'},
{'num': 20862, 'origin_lang': 'myopia', 'pronun_list': '마이오피어'},
{'num': 20863, 'origin_lang': 'myosin', 'pronun_list': '마이오신'},
{'num': 20864, 'origin_lang': 'myosin', 'pronun_list': '미오신'},
{'num': 20865, 'origin_lang': 'myrcene', 'pronun_list': '미르센'},
{'num': 20866, 'origin_lang': 'myristicin', 'pronun_list': '미리스티신'},
{'num': 20867, 'origin_lang': 'myrobalan', 'pronun_list': '미로파란'},
{'num': 20868, 'origin_lang': 'myrosin', 'pronun_list': '미로신'},
{'num': 20869, 'origin_lang': 'myrosinase', 'pronun_list': '미로시나아제'},
{'num': 20870, 'origin_lang': 'mysis', 'pronun_list': '마이시스'},
{'num': 20871, 'origin_lang': 'mysis', 'pronun_list': '미시스'},
{'num': 20872, 'origin_lang': 'mystery', 'pronun_list': '미스터리'},
{'num': 20873, 'origin_lang': 'mystery', 'pronun_list': '미스테리'},
{'num': 20874, 'origin_lang': 'mysticism', 'pronun_list': '미스티시즘'},
{'num': 20875, 'origin_lang': 'myxovirus', 'pronun_list': '믹소바이러스'},
{'num': 20876, 'origin_lang': 'n', 'pronun_list': '엔'},
{'num': 20877, 'origin_lang': 'nCm', 'pronun_list': '엔시엠'},
{'num': 20878, 'origin_lang': 'nabam', 'pronun_list': '나밤'},
{'num': 20879, 'origin_lang': 'nabchet', 'pronun_list': '납셋'},
{'num': 20880, 'origin_lang': 'nabob', 'pronun_list': '내이보브'},
{'num': 20881, 'origin_lang': 'nabumetone', 'pronun_list': '나부메톤'},
{'num': 20882, 'origin_lang': 'nacho', 'pronun_list': '나초'},
{'num': 20883, 'origin_lang': 'nacre', 'pronun_list': '네이커'},
{'num': 20884, 'origin_lang': 'nadolol', 'pronun_list': '나돌롤'},
{'num': 20885, 'origin_lang': 'nadroparin', 'pronun_list': '나드로파린'},
{'num': 20886, 'origin_lang': 'nae', 'pronun_list': '네이'},
{'num': 20887, 'origin_lang': 'nafazodone', 'pronun_list': '나파조돈'},
{'num': 20888, 'origin_lang': 'nafcillin', 'pronun_list': '나프실린'},
{'num': 20889, 'origin_lang': 'naftifine', 'pronun_list': '나프티핀'},
{'num': 20890, 'origin_lang': 'nagra', 'pronun_list': '나그라'},
{'num': 20891, 'origin_lang': 'nagware', 'pronun_list': '내그웨어'},
{'num': 20892, 'origin_lang': 'nail', 'pronun_list': '네일'},
{'num': 20893, 'origin_lang': 'nailer', 'pronun_list': '네일러'},
{'num': 20894, 'origin_lang': 'nailing', 'pronun_list': '네일링'},
{'num': 20895, 'origin_lang': 'nailist', 'pronun_list': '네일리스트'},
{'num': 20896, 'origin_lang': 'nailling', 'pronun_list': '네일링'},
{'num': 20897, 'origin_lang': 'nainsook', 'pronun_list': '네인숙'},
{'num': 20898, 'origin_lang': 'naive', 'pronun_list': '나이브'},
{'num': 20899, 'origin_lang': 'naked', 'pronun_list': '네이키드'},
{'num': 20900, 'origin_lang': 'nalbuphine', 'pronun_list': '날부핀'},
{'num': 20901, 'origin_lang': 'nalmefene', 'pronun_list': '날메펜'},
{'num': 20902, 'origin_lang': 'nalmexone', 'pronun_list': '날멕손'},
{'num': 20903, 'origin_lang': 'nalorphine', 'pronun_list': '날로르핀'},
{'num': 20904, 'origin_lang': 'nalorphine', 'pronun_list': '날롤핀'},
{'num': 20905, 'origin_lang': 'naloxone', 'pronun_list': '날록손'},
{'num': 20906, 'origin_lang': 'naltrexone', 'pronun_list': '날트렉손'},
{'num': 20907, 'origin_lang': 'naltriben', 'pronun_list': '날트르벤'},
{'num': 20908, 'origin_lang': 'naltrindole', 'pronun_list': '날트린돌'},
{'num': 20909, 'origin_lang': 'name', 'pronun_list': '네임'},
{'num': 20910, 'origin_lang': 'named', 'pronun_list': '네임드'},
{'num': 20911, 'origin_lang': 'naming', 'pronun_list': '네이밍'},
{'num': 20912, 'origin_lang': 'namist', 'pronun_list': '네이미스트'},
{'num': 20913, 'origin_lang': 'nandel', 'pronun_list': '난델'},
{'num': 20914, 'origin_lang': 'nandrolone', 'pronun_list': '난드로론'},
{'num': 20915, 'origin_lang': 'nankeen', 'pronun_list': '낸킨'},
{'num': 20916, 'origin_lang': 'nano', 'pronun_list': '나노'},
{'num': 20917, 'origin_lang': 'nanoacre', 'pronun_list': '나노에이커'},
{'num': 20918, 'origin_lang': 'nanoamp', 'pronun_list': '나노앰프'},
{'num': 20919, 'origin_lang': 'nanobot', 'pronun_list': '나노봇'},
{'num': 20920, 'origin_lang': 'nanoelectronics', 'pronun_list': '나노일렉트로닉스'},
{'num': 20921, 'origin_lang': 'nanoemulsion', 'pronun_list': '나노에멀션'},
{'num': 20922, 'origin_lang': 'nanogram', 'pronun_list': '나노그램'},
{'num': 20923, 'origin_lang': 'nanometer', 'pronun_list': '나노미터'},
{'num': 20924, 'origin_lang': 'nanomino', 'pronun_list': '나노미노'},
{'num': 20925, 'origin_lang': 'nanomole', 'pronun_list': '나노몰'},
{'num': 20926, 'origin_lang': 'nanoparticle', 'pronun_list': '나노파티클'},
{'num': 20927, 'origin_lang': 'nanopeapod', 'pronun_list': '나노피파드'},
{'num': 20928, 'origin_lang': 'nanoplankton', 'pronun_list': '나노플랑크톤'},
{'num': 20929, 'origin_lang': 'nanosecond', 'pronun_list': '나노세컨드'},
{'num': 20930, 'origin_lang': 'nanovolt', 'pronun_list': '나노볼트'},
{'num': 20931, 'origin_lang': 'nanovoltmeter', 'pronun_list': '나노볼트미터'},
{'num': 20932, 'origin_lang': 'nanowatt', 'pronun_list': '나노와트'},
{'num': 20933, 'origin_lang': 'nanoweber', 'pronun_list': '나노웨버'},
{'num': 20934, 'origin_lang': 'nantenine', 'pronun_list': '나넨틴'},
{'num': 20935, 'origin_lang': 'nap', 'pronun_list': '냅'},
{'num': 20936, 'origin_lang': 'napa', 'pronun_list': '내퍼'},
{'num': 20937, 'origin_lang': 'napalm', 'pronun_list': '네이팜'},
{'num': 20938, 'origin_lang': 'nape', 'pronun_list': '네이프'},
{'num': 20939, 'origin_lang': 'naphazoline', 'pronun_list': '나파졸린'},
{'num': 20940, 'origin_lang': 'naphtha', 'pronun_list': '나프타'},
{'num': 20941, 'origin_lang': 'naphthalene', 'pronun_list': '나프탈렌'},
{'num': 20942, 'origin_lang': 'naphthene', 'pronun_list': '나프텐'},
{'num': 20943, 'origin_lang': 'naphthiomate', 'pronun_list': '나프티오메이트'},
{'num': 20944, 'origin_lang': 'naphthol', 'pronun_list': '나프톨'},
{'num': 20945, 'origin_lang': 'naphthoquinone', 'pronun_list': '나프토퀴논'},
{'num': 20946, 'origin_lang': 'naphthylamine', 'pronun_list': '나프틸아민'},
{'num': 20947, 'origin_lang': 'napier', 'pronun_list': '네이피어'},
{'num': 20948, 'origin_lang': 'napiergrass', 'pronun_list': '네이피어그라스'},
{'num': 20949, 'origin_lang': 'napkin', 'pronun_list': '내프킨'},
{'num': 20950, 'origin_lang': 'napkin', 'pronun_list': '냅킨'},
{'num': 20951, 'origin_lang': 'nappa', 'pronun_list': '나파'},
{'num': 20952, 'origin_lang': 'napped', 'pronun_list': '냅트'},
{'num': 20953, 'origin_lang': 'napping', 'pronun_list': '내핑'},
{'num': 20954, 'origin_lang': 'naproxen', 'pronun_list': '나프록센'},
{'num': 20955, 'origin_lang': 'napster', 'pronun_list': '냅스터'},
{'num': 20956, 'origin_lang': 'narceine', 'pronun_list': '나르세인'},
{'num': 20957, 'origin_lang': 'narcissism', 'pronun_list': '나르시시즘'},
{'num': 20958, 'origin_lang': 'narcissism', 'pronun_list': '나르시즘'},
{'num': 20959, 'origin_lang': 'narcissist', 'pronun_list': '나르시스트'},
{'num': 20960, 'origin_lang': 'narcissist', 'pronun_list': '나르시시스트'},
{'num': 20961, 'origin_lang': 'narcissus', 'pronun_list': '나르시서스'},
{'num': 20962, 'origin_lang': 'narcobarbital', 'pronun_list': '날코바르비탈'},
{'num': 20963, 'origin_lang': 'narcobarbital', 'pronun_list': '니아코바르비탈'},
{'num': 20964, 'origin_lang': 'narcolepsy', 'pronun_list': '나르코렙시'},
{'num': 20965, 'origin_lang': 'narcotine', 'pronun_list': '나르코틴'},
{'num': 20966, 'origin_lang': 'narcotine', 'pronun_list': '날코틴'},
{'num': 20967, 'origin_lang': 'naringenin', 'pronun_list': '나린게닌'},
{'num': 20968, 'origin_lang': 'naringenin', 'pronun_list': '나링게닌'},
{'num': 20969, 'origin_lang': 'naringin', 'pronun_list': '나린긴'},
{'num': 20970, 'origin_lang': 'naringin', 'pronun_list': '나린진'},
{'num': 20971, 'origin_lang': 'narration', 'pronun_list': '내레이션'},
{'num': 20972, 'origin_lang': 'narrative', 'pronun_list': '내러티브'},
{'num': 20973, 'origin_lang': 'narratology', 'pronun_list': '내러톨로지'},
{'num': 20974, 'origin_lang': 'narrator', 'pronun_list': '내레이터'},
{'num': 20975, 'origin_lang': 'narrow', 'pronun_list': '내로'},
{'num': 20976, 'origin_lang': 'narrowband', 'pronun_list': '내로밴드'},
{'num': 20977, 'origin_lang': 'narrowcasting', 'pronun_list': '내로캐스팅'},
{'num': 20978, 'origin_lang': 'narthex', 'pronun_list': '나르텍스'},
{'num': 20979, 'origin_lang': 'nasunin', 'pronun_list': '나수닌'},
{'num': 20980, 'origin_lang': 'national', 'pronun_list': '내셔널'},
{'num': 20981, 'origin_lang': 'nationalism', 'pronun_list': '내셔널리즘'},
{'num': 20982, 'origin_lang': 'nationalistic', 'pronun_list': '내셔널리스틱'},
{'num': 20983, 'origin_lang': 'native', 'pronun_list': '네이티브'},
{'num': 20984, 'origin_lang': 'natrium', 'pronun_list': '나트륨'},
{'num': 20985, 'origin_lang': 'natrolite', 'pronun_list': '나트롤라이트'},
{'num': 20986, 'origin_lang': 'natural', 'pronun_list': '내추럴'},
{'num': 20987, 'origin_lang': 'naturalism', 'pronun_list': '내추럴리즘'},
{'num': 20988, 'origin_lang': 'nauplius', 'pronun_list': '노플리우스'},
{'num': 20989, 'origin_lang': 'nautical', 'pronun_list': '노티컬'},
{'num': 20990, 'origin_lang': 'naval', 'pronun_list': '네이벌'},
{'num': 20991, 'origin_lang': 'nave', 'pronun_list': '네이브'},
{'num': 20992, 'origin_lang': 'navel', 'pronun_list': '네이블'},
{'num': 20993, 'origin_lang': 'navicert', 'pronun_list': '내비서트'},
{'num': 20994, 'origin_lang': 'navigation', 'pronun_list': '내비게이션'},
{'num': 20995, 'origin_lang': 'navigation', 'pronun_list': '네비게이션'},
{'num': 20996, 'origin_lang': 'navigator', 'pronun_list': '내비게이터'},
{'num': 20997, 'origin_lang': 'navy', 'pronun_list': '네이비'},
{'num': 20998, 'origin_lang': 'nealbarbital', 'pronun_list': '네알바르비탈'},
{'num': 20999, 'origin_lang': 'near', 'pronun_list': '니어'},
{'num': 21000, 'origin_lang': 'neat', 'pronun_list': '니트'},
{'num': 21001, 'origin_lang': 'nebivolol', 'pronun_list': '네비보롤'},
{'num': 21002, 'origin_lang': 'nebula', 'pronun_list': '네뷸러'},
{'num': 21003, 'origin_lang': 'nebulin', 'pronun_list': '네불린'},
{'num': 21004, 'origin_lang': 'nebulin', 'pronun_list': '네뷸린'},
{'num': 21005, 'origin_lang': 'nebulizer', 'pronun_list': '네뷸라이저'},
{'num': 21006, 'origin_lang': 'nebulizer', 'pronun_list': '네블라이저'},
{'num': 21007, 'origin_lang': 'neck', 'pronun_list': '넥'},
{'num': 21008, 'origin_lang': 'neck', 'pronun_list': '네크'},
{'num': 21009, 'origin_lang': 'neckband', 'pronun_list': '넥밴드'},
{'num': 21010, 'origin_lang': 'neckcloth', 'pronun_list': '넥클로스'},
{'num': 21011, 'origin_lang': 'necked', 'pronun_list': '넥트'},
{'num': 21012, 'origin_lang': 'necker', 'pronun_list': '네커'},
{'num': 21013, 'origin_lang': 'neckerchief', 'pronun_list': '네커치프'},
{'num': 21014, 'origin_lang': 'neckhole', 'pronun_list': '넥홀'},
{'num': 21015, 'origin_lang': 'necking', 'pronun_list': '네킹'},
{'num': 21016, 'origin_lang': 'necklace', 'pronun_list': '네크리스'},
{'num': 21017, 'origin_lang': 'necklace', 'pronun_list': '네클리스'},
{'num': 21018, 'origin_lang': 'neckline', 'pronun_list': '네크라인'},
{'num': 21019, 'origin_lang': 'necktie', 'pronun_list': '넥타이'},
{'num': 21020, 'origin_lang': 'neckwear', 'pronun_list': '넥웨어'},
{'num': 21021, 'origin_lang': 'necopidem', 'pronun_list': '네코피뎀'},
{'num': 21022, 'origin_lang': 'necrohormone', 'pronun_list': '네크로호르몬'},
{'num': 21023, 'origin_lang': 'necrophobia', 'pronun_list': '네크로포비아'},
{'num': 21024, 'origin_lang': 'necropolis', 'pronun_list': '네크로폴리스'},
{'num': 21025, 'origin_lang': 'necrosis', 'pronun_list': '네크로시스'},
{'num': 21026, 'origin_lang': 'necrotoxin', 'pronun_list': '네크로톡신'},
{'num': 21027, 'origin_lang': 'nectar', 'pronun_list': '넥타'},
{'num': 21028, 'origin_lang': 'needism', 'pronun_list': '니디즘'},
{'num': 21029, 'origin_lang': 'needle', 'pronun_list': '니들'},
{'num': 21030, 'origin_lang': 'needlepoint', 'pronun_list': '니들포인트'},
{'num': 21031, 'origin_lang': 'needs', 'pronun_list': '니즈'},
{'num': 21032, 'origin_lang': 'negative', 'pronun_list': '네가티브'},
{'num': 21033, 'origin_lang': 'negative', 'pronun_list': '네거티브'},
{'num': 21034, 'origin_lang': 'negativesum', 'pronun_list': '네거티브섬'},
{'num': 21035, 'origin_lang': 'negligence', 'pronun_list': '네글리전스'},
{'num': 21036, 'origin_lang': 'negro', 'pronun_list': '니그로'},
{'num': 21037, 'origin_lang': 'negueb', 'pronun_list': '네게브'},
{'num': 21038, 'origin_lang': 'neighborhood', 'pronun_list': '네이버후드'},
{'num': 21039, 'origin_lang': 'neisseria', 'pronun_list': '나이세리아'},
{'num': 21040, 'origin_lang': 'nekton', 'pronun_list': '넥톤'},
{'num': 21041, 'origin_lang': 'nelson', 'pronun_list': '넬슨'},
{'num': 21042, 'origin_lang': 'neltenexine', 'pronun_list': '넬테넥신'},
{'num': 21043, 'origin_lang': 'nematic', 'pronun_list': '네마틱'},
{'num': 21044, 'origin_lang': 'nematode', 'pronun_list': '네마토드'},
{'num': 21045, 'origin_lang': 'nemesit', 'pronun_list': '네메시트'},
{'num': 21046, 'origin_lang': 'neo', 'pronun_list': '네오'},
{'num': 21047, 'origin_lang': 'neocalamites', 'pronun_list': '네오칼라미테스'},
{'num': 21048, 'origin_lang': 'neoceratodus', 'pronun_list': '네오세라토더스'},
{'num': 21049, 'origin_lang': 'neoclassic', 'pronun_list': '네오클래식'},
{'num': 21050, 'origin_lang': 'neocognitron', 'pronun_list': '네오코그니트론'},
{'num': 21051, 'origin_lang': 'neocon', 'pronun_list': '네오콘'},
{'num': 21052, 'origin_lang': 'neodymium', 'pronun_list': '네오디뮴'},
{'num': 21053, 'origin_lang': 'neoendorphin', 'pronun_list': '네오엔돌핀'},
{'num': 21054, 'origin_lang': 'neofascist', 'pronun_list': '네오파시스트'},
{'num': 21055, 'origin_lang': 'neoflavonoid', 'pronun_list': '네오플라보노이드'},
{'num': 21056, 'origin_lang': 'neoformans', 'pronun_list': '네오포르만스'},
{'num': 21057, 'origin_lang': 'neola', 'pronun_list': '네올라'},
{'num': 21058, 'origin_lang': 'neolignan', 'pronun_list': '네오리그난'},
{'num': 21059, 'origin_lang': 'neolon', 'pronun_list': '네오론'},
{'num': 21060, 'origin_lang': 'neomycin', 'pronun_list': '네오마이신'},
{'num': 21061, 'origin_lang': 'neon', 'pronun_list': '네온'},
{'num': 21062, 'origin_lang': 'neonicotine', 'pronun_list': '네오니코틴'},
{'num': 21063, 'origin_lang': 'neopentane', 'pronun_list': '네오펜탄'},
{'num': 21064, 'origin_lang': 'neopentane', 'pronun_list': '네오펜테인'},
{'num': 21065, 'origin_lang': 'neophobia', 'pronun_list': '네오포비아'},
{'num': 21066, 'origin_lang': 'neopilina', 'pronun_list': '네오필리나'},
{'num': 21067, 'origin_lang': 'neoprene', 'pronun_list': '네오프렌'},
{'num': 21068, 'origin_lang': 'neoschwagerina', 'pronun_list': '네오슈와게리나'},
{'num': 21069, 'origin_lang': 'neostigmine', 'pronun_list': '네오스티그민'},
{'num': 21070, 'origin_lang': 'nep', 'pronun_list': '넵'},
{'num': 21071, 'origin_lang': 'nepenthes', 'pronun_list': '네펜테스'},
{'num': 21072, 'origin_lang': 'neper', 'pronun_list': '네퍼'},
{'num': 21073, 'origin_lang': 'nephelometer', 'pronun_list': '네펠로미터'},
{'num': 21074, 'origin_lang': 'nephrite', 'pronun_list': '네프라이트'},
{'num': 21075, 'origin_lang': 'nephron', 'pronun_list': '네프론'},
{'num': 21076, 'origin_lang': 'nepotism', 'pronun_list': '네포티즘'},
{'num': 21077, 'origin_lang': 'neptunium', 'pronun_list': '넵투늄'},
{'num': 21078, 'origin_lang': 'nequen', 'pronun_list': '네켄'},
{'num': 21079, 'origin_lang': 'nerd', 'pronun_list': '너드'},
{'num': 21080, 'origin_lang': 'nerf', 'pronun_list': '너프'},
{'num': 21081, 'origin_lang': 'nerine', 'pronun_list': '네리네'},
{'num': 21082, 'origin_lang': 'nerisopam', 'pronun_list': '네리소팜'},
{'num': 21083, 'origin_lang': 'nerol', 'pronun_list': '네롤'},
{'num': 21084, 'origin_lang': 'nervism', 'pronun_list': '너비즘'},
{'num': 21085, 'origin_lang': 'nesodon', 'pronun_list': '네소돈'},
{'num': 21086, 'origin_lang': 'nespot', 'pronun_list': '네스팟'},
{'num': 21087, 'origin_lang': 'ness', 'pronun_list': '니스'},
{'num': 21088, 'origin_lang': 'nest', 'pronun_list': '네스트'},
{'num': 21089, 'origin_lang': 'nesting', 'pronun_list': '네스팅'},
{'num': 21090, 'origin_lang': 'net', 'pronun_list': '네트'},
{'num': 21091, 'origin_lang': 'net', 'pronun_list': '넷'},
{'num': 21092, 'origin_lang': 'netBSD', 'pronun_list': '넷비에스디'},
{'num': 21093, 'origin_lang': 'netball', 'pronun_list': '네트볼'},
{'num': 21094, 'origin_lang': 'netball', 'pronun_list': '넷볼'},
{'num': 21095, 'origin_lang': 'netbook', 'pronun_list': '넷북'},
{'num': 21096, 'origin_lang': 'netigan', 'pronun_list': '네티건'},
{'num': 21097, 'origin_lang': 'netiquette', 'pronun_list': '네티켓'},
{'num': 21098, 'origin_lang': 'netizen', 'pronun_list': '네티즌'},
{'num': 21099, 'origin_lang': 'netnews', 'pronun_list': '네트뉴스'},
{'num': 21100, 'origin_lang': 'netpreneur', 'pronun_list': '넷프러너'},
{'num': 21101, 'origin_lang': 'netrepreneur', 'pronun_list': '네트러프러너'},
{'num': 21102, 'origin_lang': 'netropy', 'pronun_list': '네트로피'},
{'num': 21103, 'origin_lang': 'netsourcing', 'pronun_list': '넷소싱'},
{'num': 21104, 'origin_lang': 'netting', 'pronun_list': '네팅'},
{'num': 21105, 'origin_lang': 'nettle', 'pronun_list': '네틀'},
{'num': 21106, 'origin_lang': 'network', 'pronun_list': '네트워크'},
{'num': 21107, 'origin_lang': 'network', 'pronun_list': '네트웍'},
{'num': 21108, 'origin_lang': 'network', 'pronun_list': '네트웤'},
{'num': 21109, 'origin_lang': 'networker', 'pronun_list': '네트워커'},
{'num': 21110, 'origin_lang': 'networking', 'pronun_list': '네트워킹'},
{'num': 21111, 'origin_lang': 'neume', 'pronun_list': '늄'},
{'num': 21112, 'origin_lang': 'neural', 'pronun_list': '뉴럴'},
{'num': 21113, 'origin_lang': 'neuraminidase', 'pronun_list': '뉴라미니다아제'},
{'num': 21114, 'origin_lang': 'neuraminidase', 'pronun_list': '뉴라미니다제'},
{'num': 21115, 'origin_lang': 'neurine', 'pronun_list': '뉴린'},
{'num': 21116, 'origin_lang': 'neuro', 'pronun_list': '뉴로'},
{'num': 21117, 'origin_lang': 'neurobics', 'pronun_list': '뉴로빅'},
{'num': 21118, 'origin_lang': 'neurobics', 'pronun_list': '뉴로빅스'},
{'num': 21119, 'origin_lang': 'neurofeedback', 'pronun_list': '뉴로피드백'},
{'num': 21120, 'origin_lang': 'neurofilament', 'pronun_list': '뉴로필라멘트'},
{'num': 21121, 'origin_lang': 'neurokinin', 'pronun_list': '뉴로키닌'},
{'num': 21122, 'origin_lang': 'neuromarketing', 'pronun_list': '뉴로마케팅'},
{'num': 21123, 'origin_lang': 'neuromedin', 'pronun_list': '뉴로메딘'},
{'num': 21124, 'origin_lang': 'neuron', 'pronun_list': '뉴런'},
{'num': 21125, 'origin_lang': 'neuron', 'pronun_list': '뉴론'},
{'num': 21126, 'origin_lang': 'neuropeptide', 'pronun_list': '뉴로펩티드'},
{'num': 21127, 'origin_lang': 'neuropile', 'pronun_list': '뉴로파일'},
{'num': 21128, 'origin_lang': 'neurotensin', 'pronun_list': '뉴로텐신'},
{'num': 21129, 'origin_lang': 'neurothekeoma', 'pronun_list': '뉴로테크오마'},
{'num': 21130, 'origin_lang': 'neusilin', 'pronun_list': '노이실린'},
{'num': 21131, 'origin_lang': 'neutral', 'pronun_list': '뉴트럴'},
{'num': 21132, 'origin_lang': 'neutralino', 'pronun_list': '뉴트랄리노'},
{'num': 21133, 'origin_lang': 'neutrino', 'pronun_list': '뉴트리노'},
{'num': 21134, 'origin_lang': 'neutron', 'pronun_list': '뉴트론'},
{'num': 21135, 'origin_lang': 'never', 'pronun_list': '네버'},
{'num': 21136, 'origin_lang': 'neverending', 'pronun_list': '네버엔딩'},
{'num': 21137, 'origin_lang': 'new', 'pronun_list': '뉴'},
{'num': 21138, 'origin_lang': 'newbie', 'pronun_list': '뉴비'},
{'num': 21139, 'origin_lang': 'newgrass', 'pronun_list': '뉴그래스'},
{'num': 21140, 'origin_lang': 'news', 'pronun_list': '뉴스'},
{'num': 21141, 'origin_lang': 'newsboy', 'pronun_list': '뉴스보이'},
{'num': 21142, 'origin_lang': 'newsgroup', 'pronun_list': '뉴스그룹'},
{'num': 21143, 'origin_lang': 'newsletter', 'pronun_list': '뉴스레터'},
{'num': 21144, 'origin_lang': 'newspaper', 'pronun_list': '뉴스페이퍼'},
{'num': 21145, 'origin_lang': 'newsvertising', 'pronun_list': '뉴스버타이징'},
{'num': 21146, 'origin_lang': 'newton', 'pronun_list': '뉴턴'},
{'num': 21147, 'origin_lang': 'nexin', 'pronun_list': '넥신'},
{'num': 21148, 'origin_lang': 'next', 'pronun_list': '넥스트'},
{'num': 21149, 'origin_lang': 'nexus', 'pronun_list': '넥서스'},
{'num': 21150, 'origin_lang': 'niacin', 'pronun_list': '나이아신'},
{'num': 21151, 'origin_lang': 'niacin', 'pronun_list': '니아신'},
{'num': 21152, 'origin_lang': 'niagara', 'pronun_list': '나이아가라'},
{'num': 21153, 'origin_lang': 'nialamide', 'pronun_list': '니알라마이드'},
{'num': 21154, 'origin_lang': 'niaprazine', 'pronun_list': '니아프라진'},
{'num': 21155, 'origin_lang': 'nibble', 'pronun_list': '니블'},
{'num': 21156, 'origin_lang': 'nibbler', 'pronun_list': '니블러'},
{'num': 21157, 'origin_lang': 'nibbling', 'pronun_list': '니블링'},
{'num': 21158, 'origin_lang': 'niblick', 'pronun_list': '니블릭'},
{'num': 21159, 'origin_lang': 'niccolite', 'pronun_list': '니콜라이트'},
{'num': 21160, 'origin_lang': 'nice', 'pronun_list': '나이스'},
{'num': 21161, 'origin_lang': 'niche', 'pronun_list': '니치'},
{'num': 21162, 'origin_lang': 'nichrome', 'pronun_list': '니크롬'},
{'num': 21163, 'origin_lang': 'nick', 'pronun_list': '닉'},
{'num': 21164, 'origin_lang': 'nickel', 'pronun_list': '니켈'},
{'num': 21165, 'origin_lang': 'nickelodeon', 'pronun_list': '니켈로데온'},
{'num': 21166, 'origin_lang': 'nickelodeon', 'pronun_list': '니켈로디언'},
{'num': 21167, 'origin_lang': 'nickname', 'pronun_list': '닉네임'},
{'num': 21168, 'origin_lang': 'nicocodeine', 'pronun_list': '니코코데인'},
{'num': 21169, 'origin_lang': 'nicodicodeine', 'pronun_list': '니코디코데인'},
{'num': 21170, 'origin_lang': 'nicomol', 'pronun_list': '니코몰'},
{'num': 21171, 'origin_lang': 'nicomorphine', 'pronun_list': '니코모르핀'},
{'num': 21172, 'origin_lang': 'nicorandil', 'pronun_list': '니코란딜'},
{'num': 21173, 'origin_lang': 'nicos', 'pronun_list': '니코스'},
{'num': 21174, 'origin_lang': 'nicotin', 'pronun_list': '니코친'},
{'num': 21175, 'origin_lang': 'nicotin', 'pronun_list': '니코틴'},
{'num': 21176, 'origin_lang': 'nicotinamide', 'pronun_list': '니코틴아마이드'},
{'num': 21177, 'origin_lang': 'nicotinamide', 'pronun_list': '니코틴아미드'},
{'num': 21178, 'origin_lang': 'nicotine', 'pronun_list': '니코틴'},
{'num': 21179, 'origin_lang': 'nidulans', 'pronun_list': '니둘란스'},
{'num': 21180, 'origin_lang': 'nifenazone', 'pronun_list': '니페나존'},
{'num': 21181, 'origin_lang': 'nifty', 'pronun_list': '니프티'},
{'num': 21182, 'origin_lang': 'nigh', 'pronun_list': '나이트'},
{'num': 21183, 'origin_lang': 'night', 'pronun_list': '나이트'},
{'num': 21184, 'origin_lang': 'night', 'pronun_list': '나잇'},
{'num': 21185, 'origin_lang': 'nightcap', 'pronun_list': '나이트캡'},
{'num': 21186, 'origin_lang': 'nightclub', 'pronun_list': '나이트클럽'},
{'num': 21187, 'origin_lang': 'nightgown', 'pronun_list': '나이트가운'},
{'num': 21188, 'origin_lang': 'nightie', 'pronun_list': '나이티'},
{'num': 21189, 'origin_lang': 'nightingale', 'pronun_list': '나이팅게일'},
{'num': 21190, 'origin_lang': 'nightshirt', 'pronun_list': '나이트셔츠'},
{'num': 21191, 'origin_lang': 'nightwear', 'pronun_list': '나이트웨어'},
{'num': 21192, 'origin_lang': 'nigrosine', 'pronun_list': '나이그로신'},
{'num': 21193, 'origin_lang': 'nigrosine', 'pronun_list': '니그로신'},
{'num': 21194, 'origin_lang': 'nihilism', 'pronun_list': '니힐리즘'},
